INFO | 2024-08-19 22:03:15,123 | views | 45 | 125968570280760 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:47:06,210 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:48:20,999 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:48:26,999 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:48:31,529 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:48:55,009 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:49:03,444 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:49:15,117 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:49:17,147 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:49:21,725 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:53:31,883 | views | 61 | 124083495594808 : PASSEI POR AQUI EM.
INFO | 2024-08-19 23:57:02,248 | views | 61 | 124083496655672 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:01:47,576 | views | 82 | 139746334366520 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:01:52,583 | views | 82 | 139746335427384 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:02:27,694 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:11:31,282 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:12:01,874 | views | 82 | 139746334366520 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:13:11,379 | views | 82 | 139746335427384 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:19:05,742 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:21:34,305 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:22:17,171 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:22:25,507 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:22:58,582 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:23:02,728 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:23:14,858 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:23:21,411 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:23:25,303 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:24:51,301 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:25:03,506 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:25:09,704 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:25:27,573 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:25:40,207 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:25:59,005 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:26:01,828 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:26:06,195 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:27:00,652 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:27:24,204 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:28:19,399 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:29:43,730 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:29:57,956 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:30:11,301 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:30:18,363 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:31:17,549 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:31:24,538 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:32:12,925 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:32:15,141 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:32:34,288 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:33:14,844 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:33:20,936 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:34:20,371 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:34:32,439 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:34:54,160 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:35:08,180 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:35:42,973 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:38:43,125 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:39:39,071 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:40:40,677 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:40:42,995 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:40:57,776 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:41:26,914 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:41:30,135 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:42:50,343 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:42:53,286 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:43:43,238 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:43:46,935 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:43:50,093 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:43:53,396 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:43:56,672 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:44:00,596 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:44:04,290 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:44:12,699 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:44:15,773 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:44:18,668 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:44:22,079 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:44:26,779 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 00:48:56,503 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 02:28:28,871 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 02:29:01,195 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 02:29:14,956 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 02:31:12,712 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:05:40,709 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:06:54,757 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:10:13,398 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:19:14,746 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:19:54,471 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:34:48,001 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:38:54,157 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:39:32,904 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:40:10,038 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:41:39,155 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:47:12,551 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:50:03,813 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:50:33,921 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:51:06,653 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:52:45,696 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 04:56:04,494 | views | 82 | 139746336488248 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:00:45,644 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:03:07,616 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:09:13,655 | views | 82 | 139746328980280 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:09:50,215 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:23:47,174 | views | 82 | 139746328980280 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:27:34,231 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:29:05,182 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:29:18,518 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:29:20,624 | views | 82 | 139746331089720 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:30:19,602 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:30:49,818 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:32:11,895 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:32:40,372 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:32:45,330 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:32:50,206 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:33:01,282 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:34:47,785 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:34:56,923 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:35:07,640 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:35:36,610 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:35:46,265 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:36:06,437 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:36:13,504 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:36:22,822 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:36:25,690 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-20 05:40:52,862 | views | 82 | 139746332150584 : PASSEI POR AQUI EM.
INFO | 2024-08-21 08:44:44,585 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 08:45:03,664 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 08:45:09,190 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:12:37,445 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:13:42,884 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:13:45,506 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:13:51,673 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:19:25,625 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:19:40,920 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:19:44,315 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:21:17,406 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:32:37,945 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:32:43,932 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:33:42,389 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:34:58,136 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:35:03,968 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:35:06,788 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:35:16,860 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:35:29,432 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:35:39,817 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:36:50,804 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:37:10,961 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:37:13,856 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:37:16,728 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:38:23,716 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:39:00,652 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:39:07,624 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:39:11,977 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:41:43,099 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:41:46,356 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:42:44,752 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:44:31,070 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:44:37,549 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:44:42,746 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:46:04,085 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:46:31,271 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:46:45,895 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:47:40,798 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:47:44,649 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:47:57,621 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:48:02,737 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:48:05,969 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:48:16,320 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:49:23,013 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:49:24,666 | views | 12 | 132667217226552 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:50:34,130 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:51:19,863 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:52:08,193 | views | 12 | 132667217226552 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:52:51,543 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:52:57,191 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:53:05,004 | views | 12 | 132667217226552 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:53:15,936 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:55:18,813 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:55:25,630 | views | 12 | 132667217226552 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:55:53,854 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:56:13,894 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:56:34,172 | views | 12 | 132667217226552 : PASSEI POR AQUI EM.
INFO | 2024-08-21 09:57:46,423 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:10:16,735 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:13:35,409 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:15:23,975 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:16:32,699 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:17:13,053 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:17:18,572 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:17:28,778 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:18:43,831 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:19:05,580 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:21:34,830 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:21:56,042 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:22:45,197 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:22:54,367 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:23:32,378 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:23:48,376 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:25:17,043 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:25:19,859 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:31:55,316 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:32:37,316 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:32:53,315 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:33:05,312 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:33:08,313 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:33:21,322 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:33:45,315 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:34:00,321 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:34:50,315 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:34:57,315 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:35:15,311 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:35:25,309 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:35:40,313 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:36:49,314 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:37:05,310 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:38:59,310 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:39:12,313 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:39:19,314 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:39:27,312 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:39:41,307 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:39:45,309 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:40:05,311 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:40:25,309 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:40:28,312 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:40:33,316 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:40:46,328 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:41:00,314 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:41:08,317 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:41:14,315 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:41:53,310 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:42:08,313 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:42:27,308 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:42:39,312 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:44:26,313 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:44:33,313 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:46:21,309 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:46:48,313 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:52:26,311 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:52:41,344 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:52:44,314 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:53:10,311 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 10:53:15,260 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 11:00:36,871 | views | 12 | 132667218287416 : PASSEI POR AQUI EM.
INFO | 2024-08-21 11:00:43,279 | views | 12 | 132667220613944 : PASSEI POR AQUI EM.
INFO | 2024-08-21 11:00:52,149 | views | 12 | 132667223644984 : PASSEI POR AQUI EM.
